,trips,total_docks,year,month,weekday,max_temperature_f,mean_temperature_f,min_temperature_f,max_dew_point_f,mean_dew_point_f,min_dew_point_f,max_humidity,mean_humidity,min_humidity,max_sea_level_pressure_inches,mean_sea_level_pressure_inches,min_sea_level_pressure_inches,max_visibility_miles,mean_visibility_miles,min_visibility_miles,max_wind_Speed_mph,mean_wind_speed_mph,max_gust_speed_mph,precipitation_inches,cloud_cover,wind_dir_degrees,Fog,Fog-Rain,Normal,Rain,Rain-Thunderstorm,weekend
1263,7,75,2014,5,5,73.0,65.0,57.0,54.0,50.0,46.0,82.0,56.0,44.0,30.02,30.0,29.97,20.0,15.0,10.0,12.0,8.0,14.0,0.0,5.0,311.0,0,0,1,0,0,1
1268,5,75,2014,5,6,71.0,66.0,60.0,54.0,52.0,48.0,77.0,61.0,46.0,30.01,29.99,29.96,20.0,20.0,20.0,18.0,12.0,24.0,0.0,4.0,295.0,0,0,1,0,0,1
1273,10,75,2014,5,0,69.0,64.0,59.0,50.0,49.0,46.0,72.0,58.0,46.0,29.98,29.97,29.95,20.0,14.0,10.0,15.0,10.0,21.0,0.0,6.0,285.0,0,0,1,0,0,0
1278,5,75,2014,5,1,73.0,66.0,59.0,55.0,52.0,50.0,77.0,60.0,44.0,30.0,29.99,29.97,15.0,14.0,10.0,12.0,7.0,21.0,0.0,4.0,322.0,0,0,1,0,0,0
1281,7,75,2014,5,2,75.0,65.0,55.0,61.0,54.0,50.0,82.0,64.0,50.0,29.98,29.94,29.9,15.0,14.0,10.0,17.0,9.0,21.0,0.0,1.0,354.0,0,0,1,0,0,0
1289,7,75,2014,5,3,78.0,68.0,57.0,59.0,55.0,52.0,88.0,68.0,39.0,29.99,29.96,29.94,20.0,16.0,8.0,17.0,8.0,22.0,0.0,3.0,353.0,0,0,1,0,0,0
1291,7,75,2014,5,4,69.0,63.0,57.0,59.0,56.0,54.0,88.0,74.0,64.0,30.04,30.0,29.94,10.0,10.0,10.0,18.0,9.0,23.0,0.0,5.0,9.0,0,0,1,0,0,0
1299,6,75,2014,5,5,71.0,64.0,57.0,59.0,56.0,48.0,82.0,71.0,60.0,30.01,29.97,29.92,15.0,14.0,10.0,18.0,9.0,23.0,0.0,1.0,356.0,0,0,1,0,0,1
1302,9,75,2014,5,6,80.0,68.0,55.0,57.0,53.0,43.0,88.0,54.0,30.0,29.98,29.95,29.92,20.0,19.0,15.0,17.0,7.0,21.0,0.0,1.0,337.0,0,0,1,0,0,1
1306,5,75,2014,5,0,84.0,70.0,55.0,59.0,53.0,37.0,88.0,57.0,33.0,30.03,30.0,29.98,20.0,18.0,15.0,16.0,8.0,21.0,0.0,0.0,323.0,0,0,1,0,0,0
1312,2,75,2014,5,1,73.0,64.0,55.0,54.0,48.0,39.0,77.0,51.0,33.0,30.06,30.02,29.99,20.0,16.0,15.0,20.0,7.0,22.0,0.0,0.0,330.0,0,0,1,0,0,0
1318,16,75,2014,5,2,78.0,68.0,59.0,45.0,41.0,36.0,52.0,35.0,24.0,30.07,30.01,29.95,10.0,10.0,10.0,15.0,8.0,20.0,0.0,0.0,324.0,0,0,1,0,0,0
1324,6,75,2014,5,4,68.0,59.0,50.0,55.0,51.0,46.0,87.0,66.0,52.0,29.96,29.95,29.93,10.0,9.0,7.0,21.0,9.0,24.0,0.0,1.0,335.0,0,0,1,0,0,0
1332,7,75,2014,5,5,73.0,63.0,53.0,55.0,53.0,50.0,88.0,65.0,53.0,29.97,29.94,29.9,15.0,11.0,10.0,15.0,7.0,20.0,0.0,1.0,358.0,0,0,1,0,0,1
1337,12,75,2014,6,6,75.0,67.0,59.0,57.0,56.0,54.0,88.0,65.0,53.0,29.91,29.86,29.79,20.0,13.0,7.0,17.0,8.0,22.0,0.0,1.0,360.0,0,0,1,0,0,1
1343,9,75,2014,6,0,71.0,63.0,55.0,55.0,51.0,48.0,77.0,63.0,53.0,29.9,29.88,29.87,15.0,11.0,10.0,16.0,7.0,21.0,0.0,2.0,272.0,0,0,1,0,0,0
1344,9,75,2014,6,1,71.0,63.0,55.0,57.0,53.0,50.0,88.0,66.0,53.0,29.95,29.91,29.86,15.0,14.0,10.0,16.0,8.0,21.0,0.0,1.0,4.0,0,0,1,0,0,0
1350,8,75,2014,6,2,75.0,66.0,57.0,57.0,56.0,54.0,88.0,69.0,53.0,29.91,29.87,29.82,20.0,12.0,7.0,15.0,7.0,20.0,0.0,2.0,336.0,0,0,1,0,0,0
1356,14,75,2014,6,3,73.0,65.0,57.0,59.0,57.0,55.0,94.0,71.0,57.0,29.89,29.84,29.79,20.0,11.0,7.0,15.0,5.0,20.0,0.0,2.0,347.0,0,0,1,0,0,0
1370,10,75,2014,6,6,86.0,72.0,59.0,66.0,61.0,55.0,88.0,60.0,43.0,29.82,29.77,29.7,20.0,12.0,7.0,16.0,8.0,21.0,0.0,0.0,359.0,0,0,1,0,0,1
1374,9,75,2014,6,0,80.0,71.0,62.0,63.0,61.0,57.0,82.0,66.0,51.0,29.76,29.71,29.68,20.0,15.0,10.0,20.0,8.0,24.0,0.0,0.0,340.0,0,0,1,0,0,0
1377,9,75,2014,6,1,73.0,66.0,60.0,63.0,60.0,57.0,94.0,76.0,65.0,29.78,29.77,29.75,15.0,12.0,10.0,17.0,9.0,22.0,0.0,2.0,360.0,0,0,1,0,0,0
1383,10,75,2014,6,2,77.0,68.0,60.0,59.0,57.0,54.0,77.0,63.0,53.0,29.88,29.85,29.83,10.0,10.0,10.0,16.0,8.0,21.0,0.0,0.0,343.0,0,0,1,0,0,0
1389,15,75,2014,6,3,91.0,75.0,59.0,57.0,52.0,48.0,72.0,58.0,24.0,29.99,29.97,29.96,20.0,16.0,15.0,17.0,11.0,22.0,0.0,1.0,333.0,0,0,1,0,0,0
1393,10,75,2014,6,4,78.0,66.0,55.0,55.0,51.0,46.0,77.0,53.0,34.0,29.99,29.96,29.92,15.0,15.0,15.0,18.0,7.0,23.0,0.0,0.0,338.0,0,0,1,0,0,0
1400,3,75,2014,6,5,82.0,70.0,57.0,61.0,55.0,45.0,82.0,56.0,37.0,29.93,29.89,29.84,15.0,14.0,10.0,17.0,7.0,24.0,0.0,3.0,345.0,0,0,1,0,0,1
1403,3,75,2014,6,6,75.0,66.0,57.0,55.0,51.0,48.0,72.0,58.0,44.0,29.84,29.83,29.81,15.0,12.0,7.0,17.0,8.0,22.0,0.0,4.0,332.0,0,0,1,0,0,1
1411,10,75,2014,6,0,69.0,62.0,55.0,50.0,48.0,45.0,82.0,57.0,43.0,29.93,29.93,29.91,15.0,13.0,10.0,14.0,7.0,17.0,0.0,2.0,290.0,0,0,1,0,0,0
1415,10,75,2014,6,1,80.0,66.0,53.0,54.0,48.0,41.0,77.0,47.0,24.0,29.97,29.94,29.9,15.0,12.0,10.0,14.0,8.0,17.0,0.0,0.0,341.0,0,0,1,0,0,0
1419,8,75,2014,6,2,89.0,72.0,55.0,61.0,51.0,37.0,78.0,47.0,18.0,29.95,29.93,29.91,15.0,13.0,10.0,14.0,7.0,17.0,0.0,0.0,332.0,0,0,1,0,0,0
1423,7,75,2014,6,3,73.0,65.0,57.0,59.0,56.0,52.0,82.0,65.0,53.0,29.99,29.97,29.96,20.0,16.0,15.0,18.0,8.0,23.0,0.0,1.0,355.0,0,0,1,0,0,0
1427,8,75,2014,6,4,82.0,70.0,57.0,61.0,54.0,39.0,88.0,57.0,24.0,29.99,29.96,29.93,20.0,20.0,20.0,18.0,7.0,23.0,0.0,4.0,350.0,0,0,1,0,0,0
1435,16,75,2014,6,5,69.0,63.0,57.0,57.0,54.0,48.0,88.0,66.0,52.0,29.93,29.91,29.9,15.0,13.0,10.0,14.0,6.0,17.0,0.0,5.0,352.0,0,0,1,0,0,1
1438,11,75,2014,6,6,71.0,65.0,59.0,59.0,54.0,50.0,82.0,65.0,50.0,29.95,29.93,29.92,15.0,14.0,10.0,17.0,9.0,22.0,0.0,0.0,353.0,0,0,1,0,0,1
1444,6,75,2014,6,0,77.0,66.0,55.0,59.0,55.0,50.0,82.0,64.0,41.0,29.96,29.94,29.91,20.0,13.0,8.0,18.0,7.0,23.0,0.0,1.0,351.0,0,0,1,0,0,0
1448,6,75,2014,6,1,77.0,70.0,62.0,59.0,55.0,52.0,77.0,56.0,44.0,30.01,30.0,29.98,15.0,15.0,15.0,14.0,9.0,23.0,0.0,1.0,310.0,0,0,1,0,0,0
1453,10,75,2014,6,2,73.0,66.0,59.0,59.0,58.0,55.0,88.0,71.0,61.0,30.01,29.99,29.97,15.0,14.0,10.0,14.0,7.0,17.0,0.0,5.0,311.0,0,0,1,0,0,0
1459,5,75,2014,6,3,75.0,68.0,62.0,61.0,57.0,54.0,82.0,65.0,47.0,30.0,29.98,29.95,20.0,12.0,10.0,17.0,9.0,22.0,0.0,3.0,335.0,0,0,1,0,0,0
1463,10,75,2014,6,4,77.0,70.0,64.0,64.0,61.0,55.0,83.0,70.0,61.0,30.0,29.96,29.92,15.0,13.0,10.0,23.0,10.0,23.0,0.0,2.0,357.0,0,0,1,0,0,0
1468,9,75,2014,6,5,78.0,68.0,59.0,61.0,55.0,48.0,88.0,59.0,36.0,29.97,29.94,29.9,20.0,12.0,10.0,14.0,8.0,23.0,0.0,1.0,344.0,0,0,1,0,0,1
1474,5,75,2014,6,6,82.0,71.0,60.0,63.0,60.0,57.0,88.0,64.0,42.0,29.94,29.89,29.82,20.0,13.0,10.0,14.0,7.0,17.0,0.0,0.0,353.0,0,0,1,0,0,1
1477,6,75,2014,6,0,86.0,74.0,62.0,64.0,61.0,55.0,78.0,62.0,40.0,29.84,29.79,29.6,15.0,14.0,10.0,14.0,7.0,17.0,0.0,4.0,342.0,0,0,1,0,0,0
1484,7,75,2014,7,1,77.0,70.0,62.0,61.0,60.0,59.0,88.0,72.0,54.0,29.84,29.82,29.79,10.0,8.0,7.0,17.0,8.0,22.0,0.0,2.0,356.0,0,0,1,0,0,0
1490,9,75,2014,7,2,77.0,70.0,62.0,61.0,57.0,54.0,77.0,64.0,53.0,29.9,29.87,29.85,20.0,16.0,10.0,17.0,9.0,25.0,0.0,2.0,6.0,0,0,1,0,0,0
1494,10,75,2014,7,3,75.0,66.0,57.0,61.0,58.0,54.0,88.0,69.0,57.0,29.94,29.92,29.88,10.0,10.0,10.0,17.0,8.0,22.0,0.0,0.0,3.0,0,0,1,0,0,0
1499,1,75,2014,7,4,73.0,66.0,59.0,61.0,58.0,55.0,88.0,74.0,53.0,29.99,29.96,29.93,10.0,8.0,6.0,17.0,7.0,23.0,0.0,1.0,355.0,0,0,1,0,0,0
1502,3,75,2014,7,5,77.0,68.0,59.0,61.0,58.0,55.0,88.0,70.0,54.0,30.07,30.04,30.0,10.0,9.0,8.0,16.0,8.0,21.0,0.0,1.0,350.0,0,0,1,0,0,1
1510,11,75,2014,7,6,77.0,68.0,59.0,59.0,58.0,55.0,88.0,69.0,50.0,30.06,30.01,29.95,10.0,10.0,8.0,14.0,8.0,17.0,0.0,2.0,345.0,0,0,1,0,0,1
1513,12,75,2014,7,0,77.0,68.0,59.0,63.0,59.0,55.0,88.0,74.0,54.0,29.92,29.89,29.84,20.0,15.0,10.0,12.0,7.0,14.0,0.0,6.0,346.0,0,0,1,0,0,0
1520,9,75,2014,7,1,75.0,67.0,59.0,61.0,59.0,55.0,88.0,71.0,57.0,29.92,29.9,29.88,15.0,11.0,10.0,17.0,8.0,22.0,0.0,2.0,351.0,0,0,1,0,0,0
1524,13,75,2014,7,2,77.0,70.0,62.0,63.0,60.0,57.0,83.0,69.0,57.0,29.95,29.9,29.85,15.0,11.0,10.0,16.0,9.0,21.0,0.0,1.0,5.0,0,0,1,0,0,0
1526,11,75,2014,7,3,78.0,69.0,60.0,63.0,60.0,57.0,88.0,67.0,54.0,29.94,29.9,29.85,20.0,15.0,10.0,16.0,7.0,21.0,0.0,1.0,11.0,0,0,1,0,0,0
1532,17,75,2014,7,4,75.0,68.0,62.0,61.0,58.0,55.0,77.0,66.0,57.0,30.04,30.01,29.97,20.0,18.0,10.0,18.0,8.0,23.0,0.0,3.0,344.0,0,0,1,0,0,0
1537,8,75,2014,7,5,73.0,66.0,60.0,61.0,58.0,54.0,82.0,70.0,61.0,30.14,30.06,30.02,10.0,10.0,10.0,17.0,11.0,23.0,0.0,2.0,342.0,0,0,1,0,0,1
1542,8,75,2014,7,6,75.0,67.0,59.0,61.0,59.0,55.0,88.0,75.0,61.0,30.04,29.98,29.89,20.0,14.0,10.0,15.0,10.0,20.0,0.0,5.0,346.0,0,0,1,0,0,1
1546,9,75,2014,7,0,80.0,74.0,66.0,66.0,63.0,61.0,83.0,70.0,54.0,29.92,29.89,29.87,10.0,10.0,10.0,15.0,7.0,20.0,0.0,5.0,355.0,0,0,1,0,0,0
1554,10,75,2014,7,1,78.0,70.0,62.0,68.0,64.0,61.0,94.0,78.0,61.0,30.0,29.97,29.95,15.0,11.0,10.0,17.0,12.0,22.0,0.0,5.0,356.0,0,0,1,0,0,0
1556,9,75,2014,7,2,80.0,73.0,66.0,64.0,63.0,57.0,88.0,70.0,54.0,30.03,29.98,29.94,15.0,11.0,10.0,16.0,9.0,23.0,0.0,4.0,2.0,0,0,1,0,0,0
1562,14,75,2014,7,3,78.0,70.0,62.0,64.0,60.0,57.0,82.0,65.0,53.0,30.01,29.98,29.94,20.0,15.0,10.0,17.0,8.0,22.0,0.0,2.0,331.0,0,0,1,0,0,0
1567,12,75,2014,7,4,75.0,70.0,64.0,63.0,61.0,57.0,88.0,73.0,65.0,30.02,29.98,29.93,20.0,12.0,10.0,17.0,9.0,23.0,0.0,3.0,10.0,0,0,1,0,0,0
1572,3,75,2014,7,5,77.0,70.0,64.0,64.0,62.0,59.0,83.0,72.0,61.0,29.96,29.94,29.91,20.0,15.0,10.0,21.0,9.0,23.0,0.0,4.0,3.0,0,0,1,0,0,1
1577,12,75,2014,7,6,75.0,70.0,64.0,64.0,63.0,61.0,88.0,76.0,69.0,29.98,29.96,29.94,20.0,15.0,8.0,23.0,11.0,28.0,0.0,6.0,353.0,0,0,1,0,0,1
1580,16,75,2014,7,0,78.0,73.0,68.0,30.0,30.0,30.0,24.0,24.0,24.0,30.05,30.02,30.0,20.0,12.0,10.0,18.0,9.0,23.0,0.0,4.0,341.0,0,0,1,0,0,0
1585,15,75,2014,7,1,78.0,72.0,66.0,63.0,59.0,57.0,73.0,62.0,54.0,30.09,30.06,30.05,20.0,12.0,10.0,16.0,9.0,21.0,0.0,4.0,298.0,0,0,1,0,0,0
1591,10,75,2014,7,2,78.0,70.0,62.0,64.0,61.0,57.0,82.0,67.0,60.0,30.15,30.1,30.04,10.0,10.0,10.0,17.0,9.0,23.0,0.0,3.0,360.0,0,0,1,0,0,0
1596,9,75,2014,7,3,102.0,84.0,66.0,64.0,62.0,57.0,83.0,59.0,27.0,30.02,29.92,29.83,20.0,17.0,10.0,17.0,7.0,22.0,0.0,1.0,355.0,0,0,1,0,0,0
1604,12,75,2014,7,4,93.0,76.0,59.0,66.0,62.0,54.0,82.0,56.0,34.0,29.88,29.84,29.81,10.0,10.0,10.0,18.0,9.0,23.0,0.0,0.0,353.0,0,0,1,0,0,0
1608,7,75,2014,7,5,82.0,73.0,64.0,64.0,63.0,55.0,83.0,65.0,51.0,29.94,29.91,29.88,15.0,14.0,10.0,20.0,9.0,24.0,0.0,1.0,349.0,0,0,1,0,0,1
1611,11,75,2014,7,6,82.0,74.0,66.0,64.0,62.0,59.0,88.0,68.0,51.0,29.99,29.95,29.91,20.0,12.0,10.0,13.0,9.0,16.0,0.0,4.0,347.0,0,0,1,0,0,1
1615,16,75,2014,7,0,78.0,71.0,64.0,63.0,61.0,59.0,88.0,71.0,57.0,30.05,30.03,30.01,20.0,13.0,7.0,15.0,8.0,20.0,0.0,5.0,352.0,0,0,1,0,0,0
1622,11,75,2014,7,1,80.0,73.0,66.0,64.0,62.0,61.0,83.0,70.0,54.0,30.06,30.01,29.97,15.0,10.0,7.0,14.0,8.0,17.0,0.0,1.0,349.0,0,0,1,0,0,0
1627,12,75,2014,7,2,78.0,70.0,62.0,63.0,61.0,59.0,88.0,70.0,54.0,30.01,29.97,29.94,15.0,10.0,8.0,14.0,10.0,17.0,0.0,2.0,351.0,0,0,1,0,0,0
1633,10,75,2014,7,3,77.0,70.0,62.0,63.0,61.0,59.0,94.0,74.0,61.0,29.99,29.94,29.89,20.0,12.0,7.0,15.0,8.0,20.0,0.0,4.0,346.0,0,0,1,0,0,0
1635,6,75,2014,8,4,77.0,68.0,59.0,32.0,28.0,25.0,30.0,28.0,27.0,29.92,29.9,29.87,20.0,12.0,7.0,14.0,6.0,17.0,0.0,1.0,350.0,0,0,1,0,0,0
1642,3,75,2014,8,5,73.0,68.0,62.0,30.0,30.0,30.0,30.0,30.0,30.0,29.96,29.94,29.9,20.0,11.0,6.0,18.0,8.0,23.0,0.0,3.0,353.0,0,0,1,0,0,1
1652,18,75,2014,8,0,77.0,70.0,64.0,61.0,59.0,57.0,78.0,67.0,54.0,29.99,29.96,29.93,10.0,10.0,10.0,18.0,9.0,23.0,0.0,6.0,353.0,0,0,1,0,0,0
1655,14,75,2014,8,1,78.0,71.0,64.0,64.0,61.0,59.0,88.0,74.0,57.0,30.07,30.03,30.0,10.0,10.0,10.0,21.0,9.0,24.0,0.0,7.0,345.0,0,0,1,0,0,0
1663,16,75,2014,8,2,82.0,75.0,66.0,68.0,65.0,63.0,88.0,75.0,58.0,30.02,29.98,29.94,20.0,14.0,10.0,21.0,10.0,24.0,0.0,3.0,360.0,0,0,1,0,0,0
1667,6,75,2014,8,3,73.0,68.0,62.0,63.0,61.0,57.0,94.0,75.0,65.0,29.97,29.94,29.9,15.0,11.0,7.0,18.0,10.0,23.0,0.0,2.0,353.0,0,0,1,0,0,0
1669,6,75,2014,8,4,75.0,67.0,59.0,64.0,60.0,55.0,88.0,73.0,61.0,29.94,29.91,29.86,10.0,9.0,6.0,17.0,7.0,22.0,0.0,3.0,15.0,0,0,1,0,0,0
1675,9,75,2014,8,5,73.0,68.0,60.0,61.0,58.0,54.0,77.0,70.0,57.0,29.98,29.95,29.92,20.0,15.0,10.0,20.0,11.0,24.0,0.0,0.0,359.0,0,0,1,0,0,1
1681,2,75,2014,8,6,75.0,68.0,60.0,61.0,58.0,55.0,88.0,70.0,61.0,30.01,29.97,29.92,19.0,11.0,10.0,18.0,9.0,22.0,0.0,4.0,9.0,0,0,1,0,0,1
1683,8,75,2014,8,0,77.0,70.0,64.0,64.0,61.0,59.0,83.0,73.0,61.0,29.96,29.93,29.89,20.0,12.0,10.0,18.0,9.0,23.0,0.0,2.0,10.0,0,0,1,0,0,0
1689,12,75,2014,8,1,77.0,68.0,59.0,63.0,59.0,54.0,83.0,68.0,57.0,29.99,29.95,29.91,20.0,12.0,10.0,18.0,10.0,23.0,0.0,4.0,349.0,0,0,1,0,0,0
1693,6,75,2014,8,2,78.0,69.0,60.0,64.0,60.0,55.0,82.0,68.0,54.0,30.01,29.96,29.92,10.0,10.0,10.0,17.0,10.0,24.0,0.0,2.0,358.0,0,0,1,0,0,0
1697,2,75,2014,8,3,77.0,70.0,64.0,63.0,61.0,59.0,88.0,75.0,57.0,29.97,29.93,29.89,20.0,12.0,10.0,18.0,9.0,23.0,0.0,3.0,356.0,0,0,1,0,0,0
1708,5,75,2014,8,5,78.0,71.0,64.0,61.0,60.0,59.0,83.0,70.0,54.0,30.05,30.01,29.95,20.0,11.0,7.0,17.0,9.0,22.0,0.0,2.0,348.0,0,0,1,0,0,1
1712,7,75,2014,8,6,73.0,68.0,62.0,63.0,59.0,57.0,88.0,77.0,65.0,30.04,29.99,29.92,10.0,10.0,10.0,21.0,9.0,24.0,0.0,3.0,1.0,0,0,1,0,0,1
1717,13,75,2014,8,0,71.0,68.0,62.0,63.0,60.0,57.0,83.0,74.0,68.0,29.9,29.86,29.81,15.0,14.0,10.0,22.0,11.0,26.0,0.0,3.0,357.0,0,0,1,0,0,0
1721,19,75,2014,8,1,75.0,68.0,62.0,63.0,59.0,55.0,77.0,70.0,61.0,29.88,29.84,29.79,10.0,10.0,10.0,17.0,9.0,22.0,0.0,3.0,34.0,0,0,1,0,0,0
1725,12,75,2014,8,2,78.0,71.0,64.0,63.0,58.0,55.0,73.0,61.0,50.0,29.93,29.9,29.86,15.0,11.0,10.0,13.0,7.0,16.0,0.0,1.0,357.0,0,0,1,0,0,0
1733,9,75,2014,8,3,78.0,69.0,60.0,63.0,60.0,55.0,83.0,69.0,54.0,29.96,29.93,29.89,20.0,15.0,10.0,18.0,10.0,23.0,0.0,0.0,358.0,0,0,1,0,0,0
1734,4,75,2014,8,4,80.0,71.0,60.0,64.0,60.0,57.0,88.0,68.0,51.0,29.94,29.91,29.87,20.0,11.0,7.0,21.0,8.0,24.0,0.0,2.0,360.0,0,0,1,0,0,0
1745,3,75,2014,8,6,75.0,68.0,62.0,64.0,60.0,57.0,88.0,73.0,61.0,29.97,29.87,29.81,20.0,14.0,10.0,20.0,9.0,24.0,0.0,2.0,19.0,0,0,1,0,0,1
1749,6,75,2014,8,0,75.0,68.0,62.0,61.0,58.0,55.0,82.0,66.0,57.0,29.91,29.88,29.85,20.0,13.0,10.0,21.0,9.0,24.0,0.0,4.0,331.0,0,0,1,0,0,0
1754,9,75,2014,8,1,77.0,68.0,59.0,61.0,59.0,55.0,88.0,70.0,57.0,30.02,29.98,29.93,10.0,10.0,10.0,17.0,8.0,22.0,0.0,2.0,360.0,0,0,1,0,0,0
1759,14,75,2014,8,2,78.0,72.0,66.0,66.0,63.0,61.0,88.0,71.0,54.0,30.07,30.02,29.98,20.0,15.0,10.0,21.0,11.0,24.0,0.0,0.0,357.0,0,0,1,0,0,0
1765,4,75,2014,8,3,78.0,70.0,62.0,64.0,61.0,59.0,88.0,76.0,57.0,30.08,30.01,29.93,20.0,12.0,7.0,21.0,8.0,22.0,0.0,2.0,354.0,0,0,1,0,0,0
1770,4,75,2014,8,4,77.0,70.0,64.0,64.0,62.0,61.0,88.0,78.0,61.0,29.96,29.92,29.9,20.0,13.0,7.0,20.0,9.0,24.0,0.0,7.0,11.0,0,0,1,0,0,0
1776,1,75,2014,8,5,80.0,70.0,59.0,64.0,62.0,57.0,94.0,70.0,51.0,29.92,29.9,29.87,10.0,10.0,10.0,23.0,6.0,23.0,0.0,2.0,2.0,0,0,1,0,0,1
1779,12,75,2014,8,6,78.0,68.0,57.0,63.0,61.0,55.0,100.0,70.0,50.0,29.98,29.9,29.83,20.0,16.0,10.0,17.0,7.0,23.0,0.0,0.0,350.0,0,0,1,0,0,1
1784,1,75,2014,9,0,86.0,72.0,57.0,66.0,63.0,55.0,94.0,69.0,43.0,29.86,29.8,29.74,15.0,10.0,10.0,17.0,6.0,22.0,0.0,0.0,351.0,0,0,1,0,0,0
1787,3,75,2014,9,1,75.0,66.0,57.0,64.0,62.0,57.0,100.0,78.0,65.0,29.85,29.81,29.77,10.0,10.0,5.0,21.0,10.0,24.0,0.0,1.0,3.0,0,0,1,0,0,0
1794,6,75,2014,9,2,77.0,70.0,62.0,57.0,49.0,32.0,82.0,65.0,32.0,29.81,29.76,29.7,15.0,12.0,10.0,18.0,8.0,23.0,0.0,2.0,350.0,0,0,1,0,0,0
1797,7,75,2014,9,3,77.0,70.0,64.0,63.0,61.0,59.0,88.0,73.0,61.0,29.77,29.74,29.72,15.0,9.0,5.0,17.0,9.0,22.0,0.0,3.0,360.0,0,0,1,0,0,0
1801,8,75,2014,9,4,75.0,68.0,62.0,61.0,59.0,57.0,83.0,74.0,61.0,29.9,29.87,29.84,10.0,8.0,7.0,15.0,8.0,20.0,0.0,3.0,31.0,0,0,1,0,0,0
1808,6,75,2014,9,5,75.0,68.0,62.0,59.0,58.0,55.0,88.0,70.0,57.0,29.98,29.93,29.88,20.0,8.0,6.0,17.0,7.0,22.0,0.0,2.0,348.0,0,0,1,0,0,1
1812,11,75,2014,9,6,73.0,66.0,60.0,59.0,57.0,55.0,88.0,71.0,60.0,29.92,29.86,29.8,15.0,10.0,7.0,17.0,10.0,22.0,0.0,2.0,345.0,0,0,1,0,0,1
1817,6,75,2014,9,0,69.0,64.0,59.0,57.0,55.0,52.0,82.0,70.0,60.0,29.92,29.9,29.87,15.0,10.0,7.0,21.0,10.0,24.0,0.0,2.0,348.0,0,0,1,0,0,0
1824,6,75,2014,9,1,75.0,66.0,57.0,61.0,58.0,54.0,88.0,74.0,61.0,30.01,29.95,29.9,10.0,10.0,7.0,13.0,7.0,16.0,0.0,2.0,351.0,0,0,1,0,0,0
1832,11,75,2014,9,3,84.0,72.0,59.0,64.0,61.0,55.0,88.0,73.0,45.0,29.91,29.86,29.81,20.0,12.0,5.0,16.0,8.0,21.0,0.0,1.0,351.0,0,0,1,0,0,0
1837,13,75,2014,9,4,80.0,70.0,59.0,64.0,61.0,57.0,94.0,75.0,51.0,29.9,29.85,29.79,20.0,9.0,5.0,12.0,6.0,14.0,0.0,1.0,343.0,0,0,1,0,0,0
1841,9,75,2014,9,5,78.0,70.0,62.0,64.0,62.0,59.0,88.0,75.0,57.0,29.87,29.82,29.78,15.0,9.0,6.0,17.0,6.0,24.0,0.0,5.0,350.0,0,0,1,0,0,1
1845,14,75,2014,9,6,78.0,70.0,62.0,63.0,60.0,57.0,83.0,71.0,51.0,29.87,29.84,29.8,20.0,10.0,7.0,15.0,7.0,20.0,0.0,2.0,346.0,0,0,1,0,0,1
1850,11,75,2014,9,0,78.0,68.0,57.0,63.0,58.0,54.0,88.0,68.0,44.0,29.93,29.9,29.87,20.0,11.0,10.0,21.0,9.0,25.0,0.0,2.0,354.0,0,0,1,0,0,0
1857,9,75,2014,9,1,82.0,68.0,53.0,63.0,58.0,50.0,88.0,63.0,37.0,29.93,29.87,29.8,15.0,12.0,10.0,18.0,8.0,23.0,0.0,1.0,346.0,0,0,1,0,0,0
1860,8,75,2014,9,2,82.0,72.0,62.0,63.0,60.0,54.0,88.0,64.0,37.0,29.83,29.78,29.73,10.0,10.0,10.0,14.0,7.0,24.0,0.0,2.0,296.0,0,0,1,0,0,0
1864,11,75,2014,9,3,80.0,74.0,68.0,66.0,63.0,59.0,94.0,71.0,48.0,29.87,29.84,29.81,15.0,12.0,10.0,12.0,7.0,14.0,0.0,5.0,250.0,0,0,1,0,0,0
1877,3,75,2014,9,5,75.0,70.0,64.0,64.0,63.0,57.0,88.0,77.0,69.0,29.94,29.91,29.88,10.0,9.0,7.0,20.0,9.0,23.0,0.0,3.0,353.0,0,0,1,0,0,1
1879,2,75,2014,9,6,75.0,70.0,64.0,64.0,62.0,59.0,83.0,75.0,69.0,30.02,29.99,29.97,10.0,10.0,10.0,18.0,10.0,23.0,0.0,3.0,352.0,0,0,1,0,0,1
1885,7,75,2014,9,0,75.0,70.0,64.0,63.0,60.0,57.0,83.0,72.0,61.0,30.05,30.0,29.95,20.0,13.0,10.0,17.0,7.0,24.0,0.0,3.0,352.0,0,0,1,0,0,0
1890,10,75,2014,9,1,78.0,68.0,57.0,66.0,62.0,55.0,94.0,75.0,57.0,30.02,29.96,29.91,15.0,12.0,10.0,16.0,8.0,21.0,0.0,1.0,345.0,0,0,1,0,0,0
1895,13,75,2014,9,2,80.0,70.0,60.0,66.0,63.0,59.0,94.0,73.0,57.0,29.97,29.92,29.87,20.0,11.0,10.0,17.0,8.0,22.0,0.0,3.0,311.0,0,0,1,0,0,0
1908,3,75,2014,9,5,77.0,70.0,62.0,61.0,57.0,55.0,82.0,66.0,47.0,29.94,29.89,29.83,20.0,10.0,7.0,14.0,7.0,17.0,0.0,3.0,310.0,0,0,1,0,0,1
